Date,Price,Open,High,Low,Vol.,Change %
3/4/2022,214.26,207.81,214.44,206.74,585.85K,1.95%
3/7/2022,212.05,214.67,216.26,211.48,616.95K,-1.03%
3/8/2022,208.18,212.19,212.35,207.07,599.12K,-1.83%
3/9/2022,211.7,211.79,215.46,210.43,678.55K,1.69%
3/10/2022,211.17,210.12,211.46,208.74,623.84K,-0.25%
3/11/2022,208.47,212.12,214.07,207.98,456.60K,-1.28%
3/14/2022,205.42,210.81,210.81,204.19,463.09K,-1.46%
3/15/2022,205.58,207.35,207.61,203.4,640.30K,0.08%
3/16/2022,207.84,207.05,209.38,203.31,572.35K,1.10%
3/17/2022,209.66,206.24,210.04,206.24,409.39K,0.88%
3/18/2022,206.77,211.02,211.02,206.23,1.34M,-1.38%
3/21/2022,206.98,207.04,207.87,205.6,1.06M,0.10%
3/22/2022,205.48,208.13,208.13,202.94,708.81K,-0.72%
3/23/2022,203.22,204.91,205.45,202.63,616.07K,-1.10%
3/24/2022,205.2,203.11,205.64,202.4,564.38K,0.97%
3/25/2022,206.36,206.5,207.1,204.5,1.26M,0.57%
3/28/2022,209.69,207.46,210.39,206.23,1.30M,1.61%
3/29/2022,213.57,212.44,214.12,210.73,1.13M,1.85%
3/30/2022,213.01,212.79,213.05,210.27,560.06K,-0.26%
3/31/2022,209.45,213.98,215.06,209.41,871.31K,-1.67%
4/1/2022,213.32,210.67,213.68,209.04,728.17K,1.85%
4/4/2022,210.86,213.37,214.16,208.26,657.78K,-1.15%
4/5/2022,211.28,209.36,216,209.36,693.88K,0.20%
4/6/2022,217.27,211.84,217.64,210.13,917.30K,2.84%
4/7/2022,216.07,215.8,217.23,213.56,686.22K,-0.55%
4/8/2022,214.33,214.99,215.5,211.71,810.48K,-0.81%
4/11/2022,207.87,214.78,215.41,206.68,1.20M,-3.01%
4/12/2022,207.67,207.79,209.9,206.43,657.61K,-0.10%
4/13/2022,206.16,206.06,207.65,203.95,433.05K,-0.73%
4/14/2022,205.39,206.84,207.58,205.11,785.13K,-0.37%
4/18/2022,203.18,205.22,206.14,202.03,436.61K,-1.08%
4/19/2022,207.51,204.16,207.93,204.1,476.03K,2.13%
4/20/2022,210.49,208.12,211.51,208.12,745.50K,1.44%
4/21/2022,212.46,211.78,215.1,210.45,1.20M,0.94%
4/22/2022,207.07,212.66,212.66,206.92,690.53K,-2.54%
4/25/2022,205.02,206.49,207.73,201.12,573.76K,-0.99%
4/26/2022,203.4,204.83,206.07,203.32,404.44K,-0.79%
4/27/2022,202.47,203.44,206.83,201.85,597.12K,-0.46%
4/28/2022,206.13,203.05,207.62,201.88,715.32K,1.81%
4/29/2022,196.68,205.72,207.42,196.08,1.10M,-4.58%
5/2/2022,189.79,197.63,198.54,184.72,805.24K,-3.50%
5/3/2022,189.73,190.36,192.68,188.42,543.74K,-0.03%
5/4/2022,190.3,189.73,190.61,184.74,720.64K,0.30%
5/5/2022,186.36,190.23,190.76,184.83,599.37K,-2.07%
5/6/2022,184.55,185,186.1,182.41,562.17K,-0.97%
5/9/2022,177.54,182.67,183.64,176.89,471.58K,-3.80%
5/10/2022,174.28,179.63,181.07,174.08,787.09K,-1.84%
5/11/2022,177.1,174.66,179.05,174.34,815.55K,1.62%
5/12/2022,177.35,177.46,178.55,174.9,753.65K,0.14%
5/13/2022,179.76,178.43,179.81,175.65,571.03K,1.36%
5/16/2022,177.09,179.88,180.88,176.87,633.60K,-1.49%
5/17/2022,176.55,178.55,179.11,175.48,774.99K,-0.30%
5/18/2022,173.11,176.89,177.66,172.44,756.30K,-1.95%
5/19/2022,173.46,172.5,174.1,171.38,907.08K,0.20%
5/20/2022,175.31,175.19,175.5,172.56,1.10M,1.07%
5/23/2022,178.16,177.18,179.04,174.46,622.02K,1.63%
5/24/2022,180.42,178.01,180.79,176.31,773.12K,1.27%
5/25/2022,180.66,179.85,181.94,178.78,741.92K,0.13%
5/26/2022,180.45,182.07,182.87,179.96,598.40K,-0.12%
5/27/2022,183.82,180.66,184.78,180.66,963.90K,1.87%
5/31/2022,181,181.63,182.98,180.64,1.07M,-1.53%
6/1/2022,179.77,181.26,182.16,176.96,984.77K,-0.68%
6/2/2022,180.94,179.34,181.23,176.44,630.50K,0.65%
6/3/2022,179.13,179.69,180.91,177.93,407.39K,-1.00%
6/6/2022,174.25,179.75,180,174.08,647.57K,-2.72%
6/7/2022,177.92,173.8,178.08,173.2,517.29K,2.11%
6/8/2022,173.76,177.44,177.44,172.72,484.04K,-2.34%
6/9/2022,168.93,173.78,173.83,168.73,526.15K,-2.78%
6/10/2022,168.16,167,169.93,165.79,566.38K,-0.46%
6/13/2022,160.82,165.17,166.71,159.92,532.51K,-4.36%
6/14/2022,160.03,161.22,162.55,159.18,559.78K,-0.49%
6/15/2022,162.41,161.31,164.28,158.85,803.26K,1.49%
6/16/2022,161.63,159.51,162.62,159.01,615.11K,-0.48%
6/17/2022,162.54,162.42,165.52,161.9,1.30M,0.56%
6/21/2022,163.68,163.5,166.46,163.13,548.75K,0.70%
6/22/2022,166.11,161.98,167.88,161.98,818.55K,1.48%
6/23/2022,170.13,167.2,170.48,167.01,685.26K,2.42%
6/24/2022,172.53,170.79,172.72,169.38,959.58K,1.41%
6/27/2022,173.63,172.14,176.62,171.51,525.12K,0.64%
6/28/2022,173.26,174.26,176.21,173.01,561.39K,-0.21%
6/29/2022,173.19,172.09,173.84,171.18,497.51K,-0.04%
6/30/2022,174.67,172.43,177.28,171.11,1.03M,0.85%
7/1/2022,175.45,174.39,175.83,172.42,622.25K,0.45%
7/5/2022,171.84,174.31,174.75,169.1,646.55K,-2.06%
7/6/2022,171.75,172.95,174.13,171.17,723.65K,-0.05%
7/7/2022,171,172.3,173.31,170.32,554.54K,-0.44%
7/8/2022,169.83,170.61,172.47,169,505.37K,-0.68%
7/11/2022,169.36,169.29,170.45,168.38,262.54K,-0.28%
7/12/2022,169.6,168,171.41,168,591.33K,0.14%
7/13/2022,168.84,168.01,169.88,165.96,374.18K,-0.45%
7/14/2022,165.29,164.89,166.77,164.65,441.76K,-2.10%
7/15/2022,167.49,167.65,168.88,165.8,488.38K,1.33%
7/18/2022,166.44,168.05,168.95,165.75,494.50K,-0.63%
7/19/2022,170.99,167.8,171.48,166.84,864.51K,2.73%
7/20/2022,171.44,170.57,172.51,169.7,463.50K,0.26%
7/21/2022,172.4,171.2,172.82,170.76,585.32K,0.56%
7/22/2022,174.05,173.04,175.52,171.93,477.71K,0.96%
7/25/2022,173.24,173.68,175.43,172.51,472.34K,-0.47%
7/26/2022,173.7,172.83,174.59,172.83,372.36K,0.27%
7/27/2022,176,173.7,176.13,173.12,717.06K,1.32%
7/28/2022,183.99,174.75,184.17,174.42,877.72K,4.54%
7/29/2022,185.73,185.65,187.03,183.81,748.91K,0.95%
8/1/2022,181.9,184.55,185.58,181.64,766.33K,-2.06%
8/2/2022,178.91,181.45,182.58,178.74,921.87K,-1.64%
8/3/2022,178.05,179.44,181.68,177.7,619.64K,-0.48%
8/4/2022,178.77,177.5,179.1,174.76,713.53K,0.40%
8/5/2022,179.54,177.94,179.7,175.91,420.99K,0.43%
8/8/2022,179.54,180.99,182.32,179.38,398.79K,0.00%
8/9/2022,181.3,179.8,181.36,179.72,558.56K,0.98%
8/10/2022,184.74,183.35,185.27,182.38,577.76K,1.90%
8/11/2022,184.25,185.49,186.53,184.07,359.70K,-0.27%
8/12/2022,187.79,185.5,187.95,185.5,311.57K,1.92%
8/15/2022,188.66,188,189.29,186.87,299.18K,0.46%
8/16/2022,188.56,187.8,190.17,187.62,323.36K,-0.05%
8/17/2022,188.69,187.39,189.84,187.13,368.64K,0.07%
8/18/2022,185.69,189,189.48,185.32,372.53K,-1.59%
8/19/2022,183.87,185.26,185.66,183.21,511.57K,-0.98%
8/22/2022,179.31,182.54,182.92,179.17,336.23K,-2.48%
8/23/2022,175.7,178.57,178.93,174.39,330.68K,-2.01%
8/24/2022,176.96,175.38,177.87,175.33,688.90K,0.72%
8/25/2022,178.36,177.76,178.43,176.17,542.16K,0.79%
8/26/2022,173.88,178.11,178.11,173.78,568.21K,-2.51%
8/29/2022,170.39,173.21,173.21,170.29,596.42K,-2.01%
8/30/2022,167.81,170.65,170.79,167.59,485.99K,-1.51%
8/31/2022,165.67,169.03,169.45,165.08,1.10M,-1.28%
9/1/2022,166.97,164.47,167.06,162.72,718.36K,0.78%
9/2/2022,164.22,168.83,169.35,163.9,593.32K,-1.65%
9/6/2022,167.41,165.31,167.66,164.87,608.53K,1.94%
9/7/2022,170.04,168.08,170.24,167.65,549.45K,1.57%
9/8/2022,171.99,169.18,172.64,169.18,546.75K,1.15%
9/9/2022,172.7,172.23,173.81,171.02,561.37K,0.41%
9/12/2022,173.9,173.18,174.2,172.98,609.83K,0.69%
9/13/2022,169.4,171.01,172.85,168.6,627.97K,-2.59%
9/14/2022,167.7,168.45,169.09,165.55,652.58K,-1.00%
9/15/2022,165.92,167.95,169,165.62,522.94K,-1.06%
9/16/2022,165.95,165.37,166.35,162.89,946.56K,0.02%
9/19/2022,165.12,164.29,165.58,161.96,624.62K,-0.50%
9/20/2022,159.97,163.28,163.55,158.73,708.47K,-3.12%
9/21/2022,157.69,161.08,162.23,157.69,488.04K,-1.43%
9/22/2022,158.82,157.51,159.52,155.38,640.61K,0.72%
9/23/2022,158.17,157.59,161.46,156.91,876.33K,-0.41%
9/26/2022,154.29,157.46,157.46,153.56,843.79K,-2.45%
9/27/2022,151.54,155.69,156.59,151.41,548.94K,-1.78%
9/28/2022,155.81,153.11,156.6,151.05,1.24M,2.82%
9/29/2022,153.62,154.69,155.75,151.97,798.65K,-1.41%
9/30/2022,155.07,155.04,156.45,153.65,1.16M,0.94%
10/3/2022,158.59,157.67,160.34,156.05,974.31K,2.27%
10/4/2022,158.43,159.35,160.7,156.8,939.96K,-0.10%
10/5/2022,153.51,156.42,156.99,151.9,638.08K,-3.11%
10/6/2022,150.21,153.38,154.09,149.88,857.95K,-2.15%
10/7/2022,145.24,148.77,149.6,144.18,786.16K,-3.31%
10/10/2022,144.5,145.82,146.87,143.79,760.99K,-0.51%
10/11/2022,146.87,144.52,147.58,143.82,621.87K,1.64%
10/12/2022,145.12,146.42,146.53,143.49,741.52K,-1.19%
10/13/2022,146.56,141.5,146.97,141.13,822.15K,0.99%
10/14/2022,142.34,148.43,148.43,141.76,1.08M,-2.88%
10/17/2022,149.05,145.12,149.47,144.52,1.11M,4.71%
10/18/2022,150.7,150.95,153,149.43,962.71K,1.11%
10/19/2022,147.61,149.44,149.55,145.98,1.52M,-2.05%
10/20/2022,147.62,148.48,149.85,147.22,951.84K,0.01%
10/21/2022,149.53,147.65,149.73,145.83,1.42M,1.29%
10/24/2022,148.46,151.16,151.16,147.44,960.94K,-0.72%
10/25/2022,153.95,148.67,154.57,147.88,772.87K,3.70%
10/26/2022,151.66,153.81,154.66,151.06,821.51K,-1.49%
10/27/2022,154.02,155.36,157.15,151.72,1.03M,1.56%
10/28/2022,156.61,153.65,157.3,152.89,839.17K,1.68%
10/31/2022,157.45,155.44,158.18,154.76,899.82K,0.54%
11/1/2022,157.55,158.84,159.39,156.63,617.00K,0.06%
11/2/2022,153.21,156.82,158.88,153.05,852.52K,-2.75%
11/3/2022,152.07,151.34,153.65,149.23,451.41K,-0.74%
11/4/2022,153.72,152.96,154.18,149.66,610.51K,1.09%
11/7/2022,151.6,154.33,154.98,150.64,594.63K,-1.38%
11/8/2022,153.42,152.17,154.38,152.06,844.23K,1.20%
11/9/2022,152.26,152.78,154.17,152.09,501.50K,-0.76%
11/10/2022,163.83,156.99,164.43,156.99,688.87K,7.60%
11/11/2022,160.28,163.52,164.88,158.89,574.37K,-2.17%
11/14/2022,155.94,159.89,160.71,155.84,702.69K,-2.71%
11/15/2022,156.65,157.67,157.92,155.2,478.17K,0.46%
11/16/2022,156.98,156.78,159.85,156.32,590.42K,0.21%
11/17/2022,155.84,155.29,157.06,154.35,456.17K,-0.73%
11/18/2022,158.71,158.5,159.32,156.73,455.58K,1.84%
11/21/2022,159.91,158.18,160.07,157.76,478.92K,0.76%
11/22/2022,160.88,160.5,161.42,159.66,492.18K,0.61%
11/23/2022,161.32,160.19,161.64,159.49,560.73K,0.27%
11/25/2022,161.46,161.67,162.54,160.36,176.38K,0.09%
11/28/2022,158.13,160.84,161.61,157.78,605.93K,-2.06%
11/29/2022,161.92,157.87,162.28,157.62,495.50K,2.40%
11/30/2022,164.88,160.95,164.94,159.23,749.53K,1.83%
12/1/2022,164.22,166.18,167.36,163.05,512.86K,-0.40%
12/2/2022,164.26,162.67,164.97,161.86,515.61K,0.02%
12/5/2022,159.4,162.61,162.9,159.11,1.15M,-2.96%
12/6/2022,157.19,159.77,160.33,156.36,695.10K,-1.39%
12/7/2022,159.23,156.63,159.6,156.63,696.26K,1.30%
12/8/2022,163.27,161.29,164.52,160.4,820.42K,2.54%
12/9/2022,161.64,162.71,164.54,161.53,455.31K,-1.00%
12/12/2022,163.62,161.64,163.73,159.58,482.70K,1.22%
12/13/2022,165.63,168.6,168.67,163.15,715.45K,1.23%
12/14/2022,164.46,165.79,168.73,163.52,550.33K,-0.71%
12/15/2022,161.17,161.38,163.81,159.82,595.60K,-2.00%
12/16/2022,157.6,158.63,158.77,154.98,1.54M,-2.22%
12/19/2022,155.31,157,157.38,154.72,747.67K,-1.45%
12/20/2022,154.11,154.09,155.28,153.35,489.53K,-0.77%
12/21/2022,155.96,154.88,157.38,154.58,607.52K,1.20%
12/22/2022,154.93,155.11,155.91,152.53,393.09K,-0.66%
12/23/2022,156.35,154.35,156.49,153.38,205.30K,0.92%
12/27/2022,156.82,156.5,157.68,155.43,349.17K,0.30%
12/28/2022,153.89,157.21,157.76,153.58,353.02K,-1.87%
12/29/2022,157.74,155.22,158.33,154.49,370.06K,2.50%
12/30/2022,156.99,156.93,157.66,155.24,436.12K,-0.48%
1/3/2023,155.42,157.42,159.07,154.08,405.51K,-1.00%
1/4/2023,157.74,156.18,158.56,156.18,598.20K,1.49%
1/5/2023,153.01,155.96,156.29,152.16,545.93K,-3.00%
1/6/2023,158.31,153.85,159.07,153.29,336.63K,3.46%
1/9/2023,155.76,156.95,159.11,155.54,437.88K,-1.61%
1/10/2023,154.72,155.05,156.2,153.87,622.38K,-0.67%
1/11/2023,160.6,155.57,160.95,155.57,758.33K,3.80%
1/12/2023,160.49,159.84,162.23,158.03,824.97K,-0.07%
1/13/2023,159.91,158.71,160.62,157.52,735.82K,-0.36%
1/17/2023,161.37,159.97,162.03,159.68,543.72K,0.91%
1/18/2023,157.7,161.54,161.96,157.6,805.03K,-2.27%
1/19/2023,155.26,157.16,159.52,155.07,827.79K,-1.55%
1/20/2023,155.46,155.19,155.76,152.66,1.15M,0.13%
1/23/2023,157.22,155.59,157.3,154.19,855.47K,1.13%
1/24/2023,161.24,157.98,162.19,156,940.55K,2.56%
1/25/2023,162.47,160.47,162.56,159.55,1.34M,0.76%
1/26/2023,162.55,163.38,164.55,162.16,572.40K,0.05%
1/27/2023,164.95,162.52,165.89,162.2,426.81K,1.48%
1/30/2023,161.75,163.42,164.78,161.67,602.07K,-1.94%
1/31/2023,166.72,161.67,167.05,160.98,913.59K,3.07%
2/1/2023,168.44,165.48,169.72,165,1.30M,1.03%
2/2/2023,174.11,169.09,174.88,168.53,1.12M,3.37%
2/3/2023,173.05,172.37,173.16,167.37,1.19M,-0.61%
2/6/2023,172.72,171.32,174.29,170.86,1.05M,-0.19%
2/7/2023,173.43,171.45,175.04,170.21,876.23K,0.41%
2/8/2023,174.61,172.64,174.85,171.98,584.44K,0.68%
2/9/2023,171.54,175.52,176.36,171.01,532.11K,-1.76%
2/10/2023,171.37,170.89,171.92,169.35,621.44K,-0.10%
2/13/2023,172.21,171.49,173.43,171.49,543.58K,0.49%
2/14/2023,170.87,171.82,173.24,170.22,443.07K,-0.78%
2/15/2023,170.32,170,170.71,168.84,607.86K,-0.32%
2/16/2023,168,168.37,169.83,166.9,917.42K,-1.36%
2/17/2023,168.34,168.19,168.62,165.08,2.15M,0.20%
2/21/2023,164.93,167.37,167.74,163.79,420.98K,-2.03%
2/22/2023,164.79,165.56,166.6,163.67,412.36K,-0.08%
2/23/2023,165.37,166.71,166.71,164.16,779.08K,0.35%
2/24/2023,163.92,163.71,164.08,162.11,294.93K,-0.88%
2/27/2023,161.47,165.79,165.93,161.02,442.14K,-1.49%
2/28/2023,160.1,161.52,162.76,160.03,898.55K,-0.85%
3/1/2023,155.58,158.99,159.22,154.36,820.01K,-2.82%
3/2/2023,156.86,154.57,157.32,154.28,710.82K,0.82%
3/3/2023,159.47,158.07,159.95,157.88,468.82K,1.66%
3/6/2023,159.81,160.11,161.57,159.02,502.02K,0.21%
3/7/2023,151.91,159.62,159.68,151.57,942.30K,-4.94%
3/8/2023,155.92,151.58,157.13,151.58,838.70K,2.64%
3/9/2023,152.91,156.15,156.23,152.28,1.05M,-1.93%
3/10/2023,149.05,153.02,153.52,147.68,1.21M,-2.52%
3/13/2023,151.5,148.37,153.77,148.18,661.18K,1.64%
3/14/2023,151.4,152.83,153.64,150.29,994.04K,-0.07%
3/15/2023,150.83,150.23,152.19,148.72,760.06K,-0.38%
3/16/2023,149.43,149.8,150.45,147,847.94K,-0.93%
3/17/2023,145.29,148.91,149.28,145.22,1.03M,-2.77%
3/20/2023,146.56,145.32,147.21,144.28,525.90K,0.87%
3/21/2023,144.89,147.04,147.17,142.8,1.03M,-1.14%
3/22/2023,140.75,143.81,144.73,140.67,726.85K,-2.86%
3/23/2023,139.99,141,142.81,139.49,778.91K,-0.54%
3/24/2023,143.34,139.02,143.44,138.68,810.82K,2.39%
3/27/2023,143.19,144.39,144.8,143.05,946.61K,-0.10%
3/28/2023,143.57,141.66,144.09,141.08,883.40K,0.27%
3/29/2023,146.76,145.04,146.82,144.88,779.36K,2.22%
3/30/2023,148.48,148.43,149.23,147.75,686.21K,1.17%
3/31/2023,151.04,148.84,151.17,148.38,773.69K,1.72%
4/3/2023,149.82,150.4,152.71,148.8,724.07K,-0.81%
4/4/2023,149.16,150.21,150.21,148,807.28K,-0.44%
4/5/2023,149.19,149.04,150.21,148.29,827.08K,0.02%
4/6/2023,150.26,149.5,150.29,148.27,390.09K,0.72%
4/10/2023,149.87,149.22,149.94,147.7,599.22K,-0.26%
4/11/2023,150.24,149.64,151.27,149.18,512.06K,0.25%
4/12/2023,149.15,150.6,151.77,148.91,701.57K,-0.73%
4/13/2023,147.42,147.51,148.1,145.38,863.56K,-1.16%
4/14/2023,147.06,147.9,148.53,145.43,1.20M,-0.24%
4/17/2023,150.19,147.43,150.24,147.23,602.56K,2.13%
4/18/2023,149.19,149.95,150.26,148.79,600.33K,-0.67%
4/19/2023,150.58,148,150.8,147.5,509.24K,0.93%
4/20/2023,149.37,149.96,150.45,148.6,553.18K,-0.80%
4/21/2023,150.13,149.9,150.24,147.71,407.10K,0.51%
4/24/2023,149.98,150.86,150.94,149.25,771.73K,-0.10%
4/25/2023,147.84,149.68,149.98,147.84,793.21K,-1.43%
4/26/2023,147.4,147.69,149.42,146.88,688.50K,-0.30%
4/27/2023,151.32,149.34,151.82,148.91,898.16K,2.66%
4/28/2023,153.8,151.98,154.61,151.35,627.88K,1.64%
5/1/2023,154.5,153.93,155.04,153,664.17K,0.46%
5/2/2023,150.2,153.8,154.73,149.33,751.00K,-2.78%
5/3/2023,149.58,151.51,152.25,149.43,550.28K,-0.41%
5/4/2023,149.45,149.05,151.63,148.41,385.06K,-0.09%
5/5/2023,152.39,150.06,152.63,150.06,323.85K,1.97%
5/8/2023,151.95,151.58,152.27,151.07,369.72K,-0.29%
5/9/2023,150.8,150.8,151.68,149.2,503.97K,-0.76%
5/10/2023,151.88,152.13,152.78,150.41,605.21K,0.72%
5/11/2023,153.13,150.52,153.25,150.43,593.93K,0.82%
5/12/2023,153.39,153.42,153.8,152.24,553.89K,0.17%
5/15/2023,152.28,150.75,152.34,149.53,491.10K,-0.72%
5/16/2023,148.51,152.6,152.6,148.45,524.25K,-2.48%
5/17/2023,149.01,149.12,150.52,147.83,582.24K,0.34%
5/18/2023,148.38,148.52,149.69,147.55,413.55K,-0.42%
5/19/2023,148.18,149.38,150.74,147.85,457.36K,-0.13%
5/22/2023,147.22,148,148.7,146.78,433.64K,-0.65%
5/23/2023,146.22,147.23,148.94,145.55,706.10K,-0.68%
5/24/2023,144.87,146.33,146.43,144.46,683.94K,-0.92%
5/25/2023,144.52,145.45,145.67,143.72,868.81K,-0.24%
5/26/2023,145.96,144.49,146.45,143.73,576.67K,1.00%
5/30/2023,147.12,146.81,147.84,146.14,654.84K,0.79%
5/31/2023,147.06,147.27,148.18,146.3,865.11K,-0.04%
6/1/2023,146.92,147.3,147.49,145.18,735.02K,-0.10%
6/2/2023,150.66,148.38,151.02,148.1,602.20K,2.55%
6/5/2023,150.34,150.41,152.79,149.27,574.68K,-0.21%
6/6/2023,151.1,151.14,151.34,149.48,421.75K,0.51%
6/7/2023,154.95,151.11,155.54,150.99,518.54K,2.55%
6/8/2023,153.05,154.25,154.25,151.49,390.48K,-1.23%
6/9/2023,154.27,153.92,154.6,153.12,496.01K,0.80%
6/12/2023,152.73,153.97,153.97,151.5,489.48K,-1.00%
6/13/2023,153.68,151.82,153.78,151.28,513.48K,0.62%
6/14/2023,153.4,154.35,155.11,152.47,388.42K,-0.18%
6/15/2023,154.17,153.2,154.92,152,549.30K,0.50%
6/16/2023,155.29,155.23,156.47,154.26,1.20M,0.73%
